Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed,<label>
5840,32,1,0,7,8,11.05,2,0,-1,1,0,0,0.074165199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6739,30,2,0,18,12,17.7,3,0,-1,0,0,1,0.073729414,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4578,56,0,0,2,6,6.7,1,0,-1,0,0,0,0.07335718,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3130,57,2,0,28,1,6.45,1,0,-1,1,0,0,0.073112051,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7571,33,2,0,8,5,19.4,2,0,-1,0,0,0,0.080892633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1410,24,1,0,15,5,3.15,1,0,-1,0,0,1,0.074891508,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,46,2,0,7,5,11.55,1,0,-1,0,0,1,0.093711982,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7268,31,2,0,9,9,16.7,1,1,295,0,0,0,0.186915548,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5090,27,1,0,19,5,5.9,1,0,-1,0,0,1,0.077451746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6482,30,1,0,3,6,75.3,2,0,-1,0,0,1,0.101011385,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7831,60,1,0,6,2,82.4,1,1,262,1,0,1,0.072431137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3519,37,1,0,18,6,11.3,1,0,-1,0,1,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,27,2,0,7,9,32.85,1,3,221,0,0,0,0.078178055,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3555,26,1,0,7,7,14.45,3,0,-1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6992,28,1,0,10,7,17.15,1,0,-1,0,0,1,0.075881103,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4379,44,0,0,5,6,9.15,2,0,-1,0,0,1,0.075345451,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3831,33,1,0,18,7,8.85,1,0,-1,0,0,1,0.097025766,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1640,46,1,0,12,5,3.55,4,0,-1,1,0,1,0.073929149,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,26,1,0,7,5,0.15,5,0,-1,0,0,1,0.08823743,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5993,34,1,0,27,5,7.15,2,0,-1,0,0,1,0.0719318,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5436,31,1,0,12,5,8.35,4,0,-1,0,0,0,0.075399924,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4478,32,2,1,29,8,2.65,11,0,-1,0,0,0,0.07392007,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012,34,2,0,8,4,37.4,2,5,160,0,0,0,0.106358833,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5438,50,2,0,28,1,15.8,1,0,-1,1,0,1,0.085050751,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5728,38,1,0,21,5,30.05,2,0,-1,0,0,1,0.07845042,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1039,32,2,0,15,5,2.4,1,5,352,0,0,1,0.086703103,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1588,33,1,0,9,5,8.9,1,0,-1,1,0,1,0.066765929,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4279,71,2,0,14,9,16.25,4,0,-1,0,1,1,0.08402484,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1791,44,1,0,22,8,25.5,2,0,-1,0,0,0,0.075227425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1845,60,2,0,20,8,45.55,6,0,-1,0,0,0,0.087456648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8653,35,2,0,13,8,35.15,2,0,-1,0,0,0,0.075554264,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4582,51,0,0,9,4,10.5,1,1,142,1,0,1,0.074210593,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7556,40,1,0,20,11,4.45,2,0,-1,0,0,1,0.083643528,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5453,50,0,0,7,5,5.35,3,0,-1,0,0,1,0.074219672,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7576,31,1,0,12,5,2.05,1,0,-1,0,0,0,0.075862946,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2443,71,0,0,7,8,10.1,1,0,-1,0,0,0,0.096408403,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1279,35,2,0,9,7,55.55,1,0,-1,0,0,1,0.136328146,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3206,30,2,0,19,11,17.7,2,2,175,0,0,0,0.075654132,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4446,55,1,0,18,5,27.75,1,0,-1,0,0,1,0.108365261,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2190,50,0,0,29,5,8.45,1,0,-1,0,0,1,0.073565994,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4810,31,2,0,14,5,10.25,1,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1438,31,2,0,20,8,6.85,4,0,-1,0,0,1,0.091732791,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6154,33,2,0,26,2,16.25,3,2,102,0,0,0,0.073447969,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8296,37,0,0,4,8,15.25,1,0,-1,0,0,0,0.09468342,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1481,36,2,0,3,11,10.35,1,2,70,0,0,0,0.077397273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3591,45,1,0,2,2,3.65,2,0,-1,0,0,0,0.077152144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7607,46,1,0,20,6,50.65,3,0,-1,0,0,0,0.07280337,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3269,42,2,0,8,5,6.7,3,0,-1,0,0,1,0.074764404,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8254,57,1,0,12,8,14.55,1,0,-1,0,0,0,0.142102301,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6777,51,1,0,8,7,1.05,3,0,-1,1,0,0,0.073148367,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7997,38,1,0,11,8,17.85,4,0,-1,0,0,1,0.076425835,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8697,32,1,0,30,3,20.25,1,0,-1,0,0,1,0.098523778,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8133,33,1,0,30,4,23.25,2,0,-1,0,0,0,0.077143065,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6326,40,2,0,12,5,14.8,2,1,350,0,0,1,0.072349427,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5231,49,2,0,27,5,6.7,1,0,-1,0,0,1,0.084642202,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3504,86,0,0,16,3,13.1,3,0,-1,0,0,0,0.089299657,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5080,53,1,0,13,5,56,2,0,-1,0,0,0,0.134821056,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5188,60,1,1,1,2,12.75,1,0,-1,0,0,0,0.075200189,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1936,48,1,0,13,5,54.55,1,0,-1,0,0,1,0.073556915,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6420,32,1,0,2,6,1.6,1,0,-1,0,0,1,0.07312113,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
775,26,0,0,15,5,0.55,6,0,-1,0,0,1,0.0773428,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7847,30,1,0,9,7,17.7,1,0,-1,0,0,1,0.074746246,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6792,52,0,0,13,5,32,5,0,-1,0,0,1,0.075581501,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1437,33,2,0,19,11,9,1,0,-1,0,0,1,0.126777187,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
365,56,1,1,31,7,0.8,15,0,-1,0,0,0,0.073102972,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5819,53,1,0,13,5,13.7,2,0,-1,1,0,1,0.076135311,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4371,30,2,0,30,4,31.15,1,2,85,0,0,0,0.075572422,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4632,35,1,0,18,5,10.7,1,0,-1,0,0,1,0.084714833,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1464,52,1,0,28,1,21.8,1,8,182,1,0,1,0.076371362,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4439,43,1,1,2,7,31.1,2,1,85,0,0,0,0.112650482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7395,61,2,0,10,8,14,1,0,-1,0,0,0,0.550233327,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4266,58,0,1,7,7,43.3,1,0,-1,0,0,0,0.077932925,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7422,44,1,0,11,7,45.05,2,0,-1,0,0,1,0.082554065,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5979,26,2,0,10,7,58.85,3,0,-1,0,0,0,0.073211919,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1983,38,2,0,4,8,6.45,1,3,92,0,0,0,0.074964139,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5362,30,1,0,20,11,49.2,1,1,177,1,0,1,0.077351878,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4701,24,1,0,27,10,8.7,1,2,91,0,0,0,0.080266192,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6539,57,1,0,7,5,26.45,1,0,-1,0,0,1,0.08871861,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3597,44,1,0,6,4,36.5,3,0,-1,1,0,1,0.079267518,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2266,50,2,0,14,5,7.8,4,0,-1,0,0,1,0.072331269,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7548,35,1,0,20,5,88.35,1,0,-1,0,0,1,0.110662212,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3672,45,1,0,22,5,9.7,1,0,-1,0,0,0,0.078277922,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7123,36,1,0,17,4,5.1,1,0,-1,0,0,1,0.075545185,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6595,44,0,0,8,7,7.25,2,0,-1,1,0,0,0.08314419,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4441,29,1,0,29,4,47.55,2,2,334,0,0,1,0.142774136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1549,49,2,0,2,3,17.9,1,0,-1,0,0,1,0.07487335,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6617,48,0,0,8,5,0.05,1,0,-1,0,0,1,0.072639951,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2103,57,0,0,12,8,56.2,2,0,-1,0,0,0,0.09197792,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6143,53,1,0,26,5,11.45,3,0,-1,0,0,1,0.07375665,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5730,72,1,0,26,8,8.8,1,0,-1,0,0,0,0.083053402,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2180,70,0,0,15,4,3.6,1,0,-1,0,0,0,0.075300056,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
587,55,1,0,6,5,45.4,1,0,-1,0,0,1,0.076316888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
811,32,1,0,20,5,12.35,1,0,-1,0,0,1,0.07487335,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,32,1,0,23,7,103.4,6,0,-1,1,0,0,0.080057378,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8710,58,2,0,8,7,25.65,3,0,-1,1,0,1,0.075200189,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2545,71,2,1,3,9,23.05,1,1,189,0,0,0,0.078731865,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2294,35,2,0,11,11,6.15,1,3,90,0,0,1,0.118261217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4722,43,0,0,16,4,39.1,2,0,-1,0,0,1,0.078259764,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3045,42,2,0,19,11,34.95,2,0,-1,0,0,0,0.106513173,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5237,32,1,0,6,4,15.35,1,2,363,0,0,1,0.082681169,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8000,26,1,0,3,2,11.05,3,0,-1,0,0,0,0.115937029,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8001,50,0,0,21,11,35.2,1,0,-1,0,0,0,0.073575073,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4864,25,1,0,16,5,5.7,1,0,-1,0,0,1,0.073093894,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,35,1,0,14,7,13.85,2,1,415,0,0,1,0.079376464,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6568,38,1,0,2,6,9.1,1,0,-1,0,0,0,0.095200915,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1888,35,2,0,25,7,32.15,4,0,-1,0,0,0,0.087592831,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3979,28,2,0,31,5,3.75,2,5,35,0,0,0,0.073874675,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4844,59,1,0,20,11,10.55,1,0,-1,0,0,1,0.110843789,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3595,32,1,0,14,4,42,2,0,-1,1,0,1,0.079748697,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1644,24,1,0,7,5,13.4,1,2,343,1,0,1,0.07335718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5214,28,1,0,26,5,7.4,4,0,-1,1,0,1,0.078032793,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7183,44,2,0,27,10,20.4,2,0,-1,0,0,0,0.118769633,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1358,33,2,0,28,5,6.45,1,0,-1,1,0,1,0.077569771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,54,1,0,22,3,10.6,1,6,188,0,0,0,0.097252737,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4840,30,2,0,15,9,10.2,2,0,-1,0,0,0,0.07280337,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1625,42,1,0,12,5,5.4,1,0,-1,0,0,1,0.072830607,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8704,29,2,0,4,6,38.85,1,0,-1,0,0,0,0.074664536,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4766,38,2,0,8,8,11,2,0,-1,0,0,0,0.075781236,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8863,38,1,0,5,2,29.8,2,1,202,0,0,1,0.07582663,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,41,1,0,26,5,8.55,2,0,-1,1,0,1,0.076952409,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7513,29,2,0,6,5,32.85,2,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4412,40,1,0,30,6,15.6,3,0,-1,0,0,1,0.073339023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2551,35,1,0,13,8,12,4,0,-1,0,0,1,0.105024241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
972,45,1,0,23,7,39.9,1,0,-1,0,0,1,0.077560692,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2397,40,1,0,13,8,91.6,2,0,-1,0,0,0,0.073184682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5414,71,2,0,30,6,5.9,1,0,-1,0,0,0,0.099014036,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3992,31,2,0,14,6,0.5,1,0,-1,0,0,0,0.083026165,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
606,49,1,0,6,5,3.65,1,0,-1,0,0,1,0.074101647,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5543,51,2,0,30,11,10,3,0,-1,0,0,0,0.095554991,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2213,31,0,0,16,6,0,5,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4419,35,2,0,11,8,45.35,4,0,-1,0,0,0,0.073193761,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3010,26,1,0,14,8,9.95,2,2,106,0,0,0,0.075118479,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3318,51,1,1,17,11,3.3,1,0,-1,0,0,1,0.077506219,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2604,22,1,0,3,6,7.3,3,0,-1,0,0,0,0.074818877,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5001,56,1,0,7,5,12.65,1,4,357,1,0,1,0.073457048,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7658,45,1,0,22,10,33.3,1,0,-1,0,0,1,0.083189585,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3027,27,0,0,30,5,7,5,0,-1,0,0,1,0.073765729,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6391,45,1,0,30,5,26.3,2,0,-1,0,0,1,0.105496341,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4344,30,0,1,17,7,12.9,5,0,-1,0,0,1,0.074029016,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4088,34,1,0,14,8,7.8,4,0,-1,0,0,0,0.06986182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3375,51,1,0,17,11,3.4,1,0,-1,0,0,1,0.074573748,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,49,0,0,31,7,0.4,44,0,-1,0,0,1,0.076171627,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8242,52,1,0,16,5,2.75,3,0,-1,0,0,1,0.082481434,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6416,38,2,0,25,8,15.65,4,0,-1,0,0,0,0.074274145,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1251,33,1,0,20,11,20.9,1,0,-1,0,0,1,0.075045848,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5771,22,1,0,14,4,5.75,1,0,-1,0,0,0,0.073774808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
748,41,1,0,5,5,19.5,1,0,-1,1,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8542,59,2,0,21,11,15.05,1,0,-1,1,0,1,0.08036606,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2243,48,1,0,10,2,19.8,2,2,92,0,0,0,0.074628221,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4430,39,1,0,26,5,5.8,2,0,-1,0,0,1,0.075372687,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4265,68,0,0,5,3,18.15,1,0,-1,0,0,0,0.076897935,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7049,47,2,1,5,2,0.35,6,0,-1,0,0,0,0.074419407,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2031,35,1,0,21,7,6.65,1,3,412,0,0,0,0.075717684,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4691,20,1,0,9,4,11.75,3,0,-1,0,0,0,0.089317815,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8690,59,2,0,14,5,31.85,4,0,-1,0,0,1,0.076634649,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
763,44,2,1,16,4,9.55,2,8,330,0,0,1,0.073148367,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3242,29,1,0,3,6,6.3,1,0,-1,0,0,0,0.072939553,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7054,45,2,0,10,11,8.6,2,1,194,0,0,0,0.074255988,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
470,34,1,0,20,11,33,1,0,-1,1,0,1,0.100430338,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
840,28,1,0,6,6,35.1,2,0,-1,0,1,1,0.063343199,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6489,48,1,0,8,5,12.25,1,0,-1,0,0,1,0.073674941,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2044,40,1,0,20,4,19.3,3,4,151,1,0,1,0.085386669,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3641,36,0,0,13,5,38.2,2,1,301,0,0,1,0.075699526,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4883,37,1,0,4,9,17.95,1,0,-1,0,0,0,0.114248361,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2601,52,1,0,19,5,4.85,2,0,-1,1,0,1,0.074228751,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,31,2,0,30,4,14.35,1,3,86,0,0,0,0.084887331,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5945,37,1,0,28,5,7.4,2,0,-1,0,0,1,0.071831932,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2069,32,2,0,20,11,10.9,1,0,-1,1,0,0,0.075218347,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3181,30,1,1,10,8,6.15,1,0,-1,0,0,0,0.091378716,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1710,29,1,0,20,4,35.1,4,0,-1,0,0,1,0.072630872,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2906,52,0,0,19,8,5.65,2,0,-1,0,0,0,0.074655457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,34,1,0,20,5,6.35,1,0,-1,0,0,1,0.146632651,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1526,36,1,0,20,5,29.5,1,0,-1,0,0,1,0.141612042,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7423,39,1,0,20,6,0.3,6,0,-1,0,0,0,0.1319249,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8198,42,1,0,14,5,16.45,1,0,-1,0,0,1,0.095818278,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4055,34,1,0,19,7,12.15,3,1,458,0,0,0,0.08012093,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3732,55,1,0,6,2,10.15,2,0,-1,0,0,0,0.146378443,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1580,59,2,0,9,7,3,1,0,-1,1,0,0,0.107303034,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7345,33,2,0,6,10,31.95,1,0,-1,0,0,0,0.084406152,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6601,48,1,0,5,5,16.2,1,0,-1,1,0,1,0.07280337,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8279,32,1,0,6,9,21.5,1,1,280,0,0,0,0.076344125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1008,34,2,0,28,8,4.65,12,0,-1,0,0,0,0.091251611,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1143,38,0,0,12,6,5.6,1,0,-1,1,0,1,0.077397273,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
754,30,1,0,9,2,5.65,1,0,-1,0,0,0,0.075254662,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8348,46,0,0,12,5,2.05,9,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8308,48,1,1,18,11,5.95,2,0,-1,0,0,0,0.082263541,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1882,36,1,0,21,7,9.15,5,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
