Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed
6056,51,1.0,0,27,8,0.85,8,0,-1,1,0,1,0.0753908448786156,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2391,33,1.0,0,14,5,9.7,5,0,-1,0,0,1,0.0815917055544459,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8848,32,1.0,0.0,3,6,18.45,2,0,-1,0,0,1,0.0770795126468505,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4922,34,1.0,0,17,4,33.4,1,0,-1,0,0,1,0.0733753381874966,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8444,53,1.0,0.0,5,5,8.55,2,0,-1,0,0,1,0.0756632106476858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4251,29,2.0,0.0,26,5,2.1,3,0,-1,0,0,0,0.0728033700724492,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
893,37,2.0,0,8,5,16.95,1,0,-1,0,0,1,0.0737566502641948,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3636,56,1.0,0,23,7,16.25,3,0,-1,0,0,0,0.0745374321355292,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6248,70,1.0,0,30,10,9.3,2,0,-1,0,0,0,0.0944473698545566,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3998,33,2.0,0,20,11,12.15,1,0,-1,0,0,0,0.1036805694260345,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5437,26,0.0,0,8,7,20.3,4,0,-1,1,0,0,0.074237829789552,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1274,45,1.0,0,21,11,25.8,1,0,-1,0,1,1,0.0749550596481034,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5262,30,1.0,0,20,8,2.25,2,0,-1,0,0,0,0.0730394204056434,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
158,25,1.0,0,12,1,12.75,2,0,-1,0,0,0,0.0910246400232418,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5081,42,2.0,0,6,5,20.15,1,1,294,0,0,1,0.0693534036642274,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3587,52,1.0,0,17,7,37.15,2,0,-1,1,0,0,0.085559166923901,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
561,55,1.0,0,28,1,13.05,2,0,-1,0,0,0,0.0778784522361229,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
967,42,1.0,0,27,1,11.75,1,2,92,0,0,0,0.0813556552212518,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3879,32,2.0,0,25,8,7.15,4,0,-1,0,0,0,0.1033718882210883,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7784,38,1.0,0,7,7,7.7,5,0,-1,1,0,1,0.0748188767635683,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4953,47,1.0,0,7,8,17.4,1,0,-1,0,0,0,0.0734025747644036,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5536,31,2.0,0,17,3,8.85,1,0,-1,0,0,0,0.0738474388538848,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4654,39,0.0,0.0,17,6,7.7,4,0,-1,0,0,0,0.0866213934232745,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2741,27,1.0,0.0,28,5,19.1,1,0,-1,0,0,1,0.0855228514880249,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1063,49,1.0,0,26,8,7.45,4,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6521,24,0.0,0.0,16,5,44.2,1,0,-1,0,0,1,0.0787591015561164,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3630,64,1.0,0,4,5,7.15,2,11,182,0,0,0,0.0941568463675485,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1459,33,2.0,0,2,6,3.1,1,0,-1,0,0,1,0.0728033700724492,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4834,48,1.0,1,21,11,13.0,1,0,-1,0,0,0,0.0853775897445209,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5722,48,1.0,0,4,8,14.05,1,0,-1,0,0,0,0.074219672071614,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3353,30,2.0,0.0,26,5,20.2,2,0,-1,0,0,1,0.0777150327746808,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4554,46,2.0,0.0,7,5,54.6,2,0,-1,0,0,1,0.0769796451981914,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5020,80,1.0,1,4,2,36.45,1,2,181,0,0,0,0.0941750040854865,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
838,29,2.0,0,8,5,29.8,3,0,-1,0,0,1,0.1004121801971928,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5011,30,2.0,0,17,6,16.45,3,2,183,0,0,0,0.07799647740272,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2260,49,1.0,0,18,8,0.95,3,0,-1,0,0,0,0.0827991937973235,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6007,50,2.0,0,30,1,9.45,1,1,205,0,0,0,0.0728033700724492,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1764,48,1.0,0.0,26,5,12.05,11,0,-1,0,0,1,0.0936302725473462,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7663,64,1.0,0,3,11,8.55,4,7,183,0,0,0,0.0941568463675485,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2310,32,1.0,0,12,8,14.75,3,1,104,0,0,0,0.0763078096344851,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6014,63,1.0,0,4,2,1.75,2,1,93,0,0,0,0.0728215277903873,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4802,39,1.0,0.0,20,6,12.7,6,0,-1,0,0,0,0.0878198028071832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
622,41,1.0,0,18,2,16.65,1,0,-1,0,0,1,0.1095455123200116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8641,45,1.0,0,6,2,0.1,5,0,-1,0,0,0,0.0753908448786156,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,38,0.0,0.0,16,6,6.85,1,0,-1,0,0,0,0.0755088700452127,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5672,29,0.0,0.0,9,5,23.7,1,0,-1,0,1,1,0.072412979136782,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,32,1.0,0,18,5,10.15,1,1,178,0,0,1,0.1049425308227262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,35,1.0,1,30,10,7.5,1,0,-1,0,0,0,0.1056960761171535,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5477,57,0.0,1,31,7,0.75,8,0,-1,0,0,1,0.0730121838287364,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6404,32,2.0,0,14,7,6.4,3,0,-1,1,0,0,0.0765983331214932,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5245,29,1.0,0,6,5,16.45,1,1,362,0,0,1,0.0728215277903873,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2707,32,1.0,0.0,3,6,58.15,3,0,-1,0,0,1,0.0844152306938064,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4495,59,0.0,0,30,7,33.25,3,0,-1,0,0,0,0.0956639369564033,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4958,28,1.0,0,20,4,8.75,1,0,-1,0,0,0,0.0728033700724492,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
537,75,1.0,0,11,2,25.25,1,1,183,0,0,0,0.0754453180324296,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2246,35,1.0,0,13,5,13.1,2,0,-1,0,0,0,0.0736023096617217,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1917,50,1.0,0,6,8,6.4,7,0,-1,1,0,0,0.0720861402138979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1275,40,1.0,0.0,19,5,8.65,7,0,-1,1,0,1,0.0770159606340675,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1830,21,1.0,1.0,20,8,0.2,1,0,-1,0,0,0,0.0789860730303415,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7887,50,1.0,0.0,16,5,66.5,1,0,-1,0,0,1,0.076098995878198,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5904,34,1.0,0.0,20,5,4.7,1,0,-1,1,0,1,0.091287926933343,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4570,47,1.0,0,21,11,44.6,1,2,133,1,0,0,0.0803751384525992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5970,49,2.0,0,18,8,6.5,4,0,-1,0,0,1,0.0752637408530495,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1434,42,2.0,0,6,4,7.4,1,0,-1,0,0,0,0.180760082072885,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
690,29,2.0,0.0,16,6,9.0,4,0,-1,1,0,1,0.078005556261689,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3837,20,1.0,0,24,2,8.25,1,6,92,0,0,0,0.0747553247507853,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8397,37,1.0,0,22,4,63.9,3,0,-1,0,0,1,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3788,39,2.0,0,22,5,13.05,1,3,93,0,0,1,0.0728033700724492,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
246,30,1.0,0.0,26,5,4.85,3,0,-1,1,0,1,0.0776060864670528,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5548,34,1.0,0,12,5,29.0,1,1,370,0,0,1,0.074174277776769,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1932,30,1.0,0.0,26,5,48.2,1,0,-1,1,0,1,0.0659579104098197,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8730,49,0.0,0,17,7,5.9,3,0,-1,0,0,0,0.0879832222686252,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
777,57,1.0,0,2,2,3.85,2,3,265,0,0,1,0.077951083107875,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3467,24,1.0,0.0,17,6,11.85,1,0,-1,0,0,0,0.0764621502369582,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4846,34,2.0,0.0,21,5,2.9,1,0,-1,0,0,1,0.0850598296806057,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6236,39,1.0,0,2,7,24.65,2,5,147,0,0,1,0.0729758683928603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
765,26,2.0,0,22,4,19.85,2,0,-1,0,0,0,0.0745646687124362,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5680,42,2.0,0,4,8,7.15,3,2,1,0,0,1,0.076180705608919,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
348,28,1.0,0.0,26,6,158.65,2,0,-1,1,0,0,0.0727398180596662,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5409,53,1.0,0,1,6,38.55,1,0,-1,0,0,0,0.0753817660196466,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3306,52,1.0,0,21,8,9.6,4,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
955,44,1.0,0.0,12,6,6.95,1,0,-1,0,0,0,0.0879741434096562,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4910,44,0.0,0.0,3,6,10.95,2,0,-1,0,0,1,0.0996586349027654,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1404,58,1.0,0,2,2,1.55,1,0,-1,0,0,0,0.0745737475714052,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5110,47,1.0,0,14,8,21.3,1,5,403,0,0,0,0.0812103934777477,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1482,27,0.0,0,25,7,17.55,1,0,-1,1,0,1,0.0740744103281099,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8520,43,1.0,0.0,8,5,8.85,1,0,-1,0,0,1,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8722,52,2.0,1,18,8,10.1,2,0,-1,0,0,0,0.1066856717447751,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5778,32,1.0,0,28,7,31.7,3,0,-1,0,0,1,0.0816643364261979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
912,36,2.0,0.0,4,6,16.85,3,0,-1,0,0,1,0.1055871298095255,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6228,45,2.0,1,3,2,10.55,2,0,-1,0,0,0,0.083688921976286,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1899,54,2.0,0.0,6,6,0.9,6,0,-1,0,0,0,0.1086830207179561,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
94,95,0.0,1,21,4,9.85,17,0,-1,0,0,0,0.0935213262397181,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,55,0.0,0.0,17,6,7.0,2,0,-1,0,0,0,0.0729032375211083,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1396,36,1.0,0,4,5,51.8,3,2,333,1,0,1,0.0745101955586221,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4526,30,2.0,0,11,5,10.2,1,0,-1,0,0,1,0.0740471737512029,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1919,48,2.0,0.0,5,6,1.2,1,0,-1,1,0,0,0.0753000562889256,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8658,26,2.0,0,26,5,23.6,1,0,-1,0,0,0,0.0750095328019174,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6999,34,1.0,0,28,1,2.1,1,0,-1,0,0,0,0.07617162674995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4484,55,2.0,0,22,8,2.7,2,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3750,44,1.0,0.0,16,5,33.5,3,0,-1,0,0,1,0.0791222559148766,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1327,37,2.0,0,11,8,1.9,2,0,-1,0,0,1,0.0909156937156138,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,31,1.0,0,7,12,30.5,3,0,-1,0,0,1,0.0790133096072485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7979,22,1.0,0.0,15,5,13.6,1,0,-1,0,0,1,0.076108074737167,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4709,59,1.0,0,15,7,11.95,2,0,-1,0,0,1,0.0829807709767036,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5820,50,1.0,0,31,7,3.05,4,0,-1,0,0,0,0.0975432607629873,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5727,24,1.0,0,16,11,4.75,2,2,94,0,0,0,0.0752728197120185,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1657,29,2.0,0.0,13,5,8.2,1,0,-1,0,0,1,0.0717683801499827,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8346,49,2.0,0,18,7,6.55,1,0,-1,0,0,0,0.0743376972382111,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4577,57,1.0,0,7,8,9.4,4,0,-1,0,0,0,0.0751275579685145,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7651,35,1.0,0.0,25,8,0.25,1,7,14,0,0,1,0.0943565812648666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4467,75,0.0,0,9,9,37.55,1,5,93,0,0,0,0.0902892524467525,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
413,30,2.0,0,5,7,6.5,1,8,424,0,0,1,0.0728033700724492,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2755,34,1.0,0.0,20,5,10.35,1,0,-1,1,0,1,0.1147658562271893,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1905,50,0.0,0,22,8,4.55,4,0,-1,0,0,0,0.0735478365079076,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1144,55,1.0,1,11,12,8.15,1,0,-1,0,0,0,0.076126232455105,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3993,49,0.0,0,11,11,12.95,2,0,-1,0,0,0,0.1034082036569643,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8080,42,1.0,0.0,16,6,30.35,1,0,-1,0,0,0,0.0757358415194378,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8032,50,2.0,0,17,11,3.35,2,0,-1,0,0,1,0.0734025747644036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6725,58,1.0,0.0,3,6,3.5,1,0,-1,0,0,1,0.1082926297822889,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
915,34,2.0,0.0,23,5,16.8,1,0,-1,0,0,1,0.0728033700724492,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2456,29,2.0,0,28,5,23.15,3,0,-1,0,0,0,0.146369364298295,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7506,37,1.0,0,11,5,13.9,1,2,360,0,0,1,0.0750367693788244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2547,46,0.0,0,26,4,22.75,2,2,369,0,0,1,0.0766982005701523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6971,36,2.0,0,7,8,16.3,4,0,-1,1,0,0,0.0748642710584133,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3522,39,2.0,0,16,4,4.05,1,0,-1,1,0,1,0.0752274254171735,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1794,33,0.0,1,16,9,19.0,2,0,-1,0,0,0,0.0783505529025112,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2632,41,2.0,0,6,8,2.75,2,0,-1,1,0,0,0.0737384925462567,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1508,57,2.0,1,21,11,0.8,1,0,-1,0,0,0,0.0771249069416955,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3885,34,1.0,0,18,11,4.95,1,0,-1,0,0,1,0.0740290160332649,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8519,57,2.0,0,29,7,7.95,2,2,182,0,0,0,0.0835255025148439,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3806,34,2.0,0,27,10,5.2,1,1,180,1,0,1,0.0729667895338913,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5307,59,0.0,0.0,16,6,1.55,3,0,-1,0,0,0,0.0730848147004884,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1511,52,2.0,0,17,11,20.1,1,0,-1,0,0,0,0.0962086684945436,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4898,30,2.0,0,10,8,12.65,1,7,127,0,0,0,0.0939117171753853,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5467,27,0.0,0,6,2,5.25,1,0,-1,0,0,0,0.0777059539157118,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
126,51,2.0,0,4,8,43.0,1,0,-1,0,0,0,0.087447569589454,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7572,45,1.0,0,6,10,28.1,1,0,-1,0,0,0,0.1066402774499301,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8480,31,2.0,0,21,11,31.25,1,2,135,1,0,1,0.0728487643672943,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5841,52,0.0,0,19,11,10.3,2,0,-1,1,0,0,0.0945018430083707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6983,45,2.0,0,12,5,25.9,5,0,-1,0,0,1,0.0815463112596008,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8776,30,2.0,0,23,7,3.25,10,0,-1,1,0,1,0.0739473063025439,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8206,33,2.0,0,6,2,7.0,1,0,-1,1,0,1,0.0730121838287364,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5185,22,1.0,1,12,11,5.95,1,0,-1,1,0,0,0.0758266301091278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3715,24,1.0,0,13,11,12.3,2,3,92,0,0,0,0.0762714941986091,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4500,53,2.0,0,11,8,3.15,2,0,-1,0,0,0,0.0784141049152942,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
887,38,1.0,0,4,2,25.45,1,0,-1,1,0,1,0.0708695731120512,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1575,30,2.0,0,23,9,13.1,4,1,184,0,0,0,0.0787500226971474,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7105,21,1.0,1,11,11,25.15,1,1,91,0,0,0,0.0739200697256368,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1480,35,1.0,0,14,7,22.5,3,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2342,30,1.0,0,20,8,6.1,2,0,-1,0,0,0,0.0946198681749677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7807,28,1.0,0,23,7,30.65,3,0,-1,1,0,0,0.1069489586548762,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4204,30,2.0,0,18,11,16.6,2,4,120,0,0,1,0.0835618179507199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8807,36,1.0,0,20,8,0.25,19,0,-1,0,0,1,0.0822816988360902,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1538,44,1.0,0.0,4,6,8.7,2,0,-1,1,0,1,0.0713053583425635,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6681,44,2.0,0,6,5,13.2,1,0,-1,0,0,1,0.0895992591651081,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8213,34,2.0,0,14,8,29.15,4,0,-1,0,0,1,0.1456975287345886,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3825,36,2.0,0,31,8,8.75,1,1,123,1,0,0,0.076108074737167,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2984,41,1.0,0,17,11,2.7,1,0,-1,0,0,1,0.0734479690592486,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8764,26,1.0,1,12,8,23.4,2,0,-1,0,0,0,0.076198863326857,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
833,62,2.0,0,17,12,8.9,2,0,-1,0,0,0,0.0728033700724492,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8151,36,2.0,0,29,10,6.45,1,0,-1,0,0,0,0.0746463784431572,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1740,26,1.0,0,2,6,18.7,1,0,-1,0,0,0,0.0811105260290886,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2334,49,1.0,0.0,8,5,25.15,1,0,-1,1,0,1,0.0743286183792421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
702,40,1.0,0,28,7,24.3,2,11,182,0,0,0,0.0728033700724492,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7856,31,2.0,0,3,2,8.6,2,1,90,0,0,0,0.0848873313601946,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2716,36,2.0,0,22,7,23.75,1,0,-1,0,0,1,0.0757267626604688,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
123,30,2.0,0,15,5,9.9,3,0,-1,0,0,0,0.0659942258456957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8751,32,2.0,0,18,8,5.95,4,0,-1,1,0,1,0.0708332576761752,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,61,0.0,0,30,10,23.5,1,0,-1,0,0,0,0.152052730012892,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8580,46,0.0,0,15,5,25.65,2,58,353,1,0,1,0.0826539320538194,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6285,36,2.0,0.0,20,6,12.3,8,0,-1,0,0,1,0.0851052239754507,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8898,41,1.0,0,11,7,10.25,1,0,-1,1,0,1,0.0671926352296043,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4906,37,2.0,0,4,6,10.35,2,1,94,0,0,0,0.0777876636464329,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4329,36,1.0,0,23,7,9.1,4,17,93,0,0,1,0.0859767944364752,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1247,54,1.0,0,20,11,19.45,2,0,-1,0,0,1,0.0786229186715813,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2595,58,2.0,0,30,4,10.7,1,0,-1,0,0,0,0.0857407441032811,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1256,42,2.0,0,21,11,32.7,3,0,-1,0,0,0,0.0731302089953334,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6930,31,1.0,0.0,20,5,9.55,4,0,-1,0,0,1,0.0890272910500608,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
